시군명,공동주택구분,공동주택명정보,읍면동주소,지번주소,사용검사일자,층수,동수,세대수,의무관리대상여부
양평군,,현대성우오스타코아루,양평읍,376-8,2012-02-24,38,1,197,Y
양평군,,훼미리아파트,양서면,567-1,1992-05-27,5,2,114,N
양평군,,휴먼빌,양평읍,654,2009-03-19,15,4,168,Y
양평군,,휴먼빌2차,강상면,1208,2017-02-14,20,7,487,Y
여주시,,SR빌리지,천송동,"334-3, 306-1",2021-08-02,5,5,40,N
여주시,,e편한세상,현암동,684,2014-08-20,15,5,299,Y
여주시,,kcc스위첸,천송동,599,2019-09-24,49,3,388,Y
여주시,,가남현진에버빌,가남읍,632,2000-11-21,17,13,1067,Y
여주시,,강남,교동,81,1998-10-22,15,4,378,Y
여주시,,개나리주택,현암동,219,1987-06-04,2,12,96,N
여주시,,국진주택,창동,145-1,1985-09-20,3,2,42,N
여주시,,굿모닝타워,가남읍,268-3,2008-06-30,17,1,185,Y
여주시,,낙원주택(5-7),교동,2의 1,1984-10-02,3,3,63,N
여주시,,낙원주택(가-라),교동,2의 1,1982-12-30,3,4,48,N
여주시,,대신국민주택,율촌리,344-1,1986-11-25,3,1,30,N
여주시,,대신빌라,율촌리,269-8,1993-01-08,3,6,36,N
여주시,,대우사원아파트,홍문동,286-11,1991-08-27,5,1,25,N
여주시,,대원연립,점봉동,466-2,1986-07-30,4,7,120,N
여주시,,동남,가남읍,620-17,1997-12-13,10,4,480,Y
여주시,,동원,홍문동,353,2001-05-25,18,7,504,Y
여주시,,두풍리치빌,월송동,380-5,2003-09-09,14,4,280,Y
여주시,,라온빌,상동,116,2019-11-26,4,2,38,N
여주시,,마이다스주택,태평리,257-2,2008-09-03,4,4,88,N
여주시,,반석아파트,홍문동,303-8,1989-12-29,5,2,50,N
여주시,,벽산,현암동,188-1,1997-11-05,18,2,682,Y
여주시,,보광그랑베르,월송동,388-29,2005-09-05,12,8,384,Y
여주시,,부림주택,상동,219-4,1982-04-29,3,5,72,N
여주시,,부영,점봉동,430-6,2000-10-24,15,6,810,Y
여주시,,삼성명가타운,교동,28,2001-08-30,15,6,316,Y
여주시,,삼진아파트,현암동,177-3,1991-05-27,5,8,241,N
여주시,,삼진주택,태평리,191-4,1989-09-27,3,1,24,N
여주시,,삼한강변아파트,하동,122-7,1993-06-16,18,1,90,N
여주시,,상리주택,상동,180,1988-01-23,3,2,33,N
여주시,,상우1차,홍문동,377-1,1993-06-05,16,2,336,Y
여주시,,상우2차아파트,홍문동,173-67,1994-11-29,6,3,132,N
여주시,,성일우리미,오학동,401,2009-10-30,15,5,200,Y
여주시,,성일우리미파크,점봉동,429-21,2015-08-05,4,5,68,N
여주시,,세경사원아파트,가남읍 심석리,123-5,1995-03-24,5,2,80,N
여주시,,세광리치타운,가남읍,118,1999-07-24,15,8,678,Y
여주시,,세종국민주택,번도리,512-2,1986-12-30,3,2,24,N
여주시,,세종그랑시아,점봉동,291-1,2006-04-06,14,5,244,Y
여주시,,세종빌라,창동,139-4,1987-10-05,3,1,30,N
여주시,,신도브래뉴,오학동,361,2009-10-30,15,6,321,Y
여주시,,아이파크,현암동,695,2020-11-27,23,6,526,Y
여주시,,여성근로자,현암동,193-2,1991-12-07,4,3,53,N
여주시,,여흥빌라,태평리,18의 2,1988-01-23,3,3,42,N
여주시,,영동아파트,현암동,29,1997-01-14,6,2,96,N
여주시,,영진리버빌,연양동,348-4,2000-03-11,15,6,498,Y
여주시,,예일세띠앙,교동,127,2006-01-27,15,8,472,Y
여주시,,오드카운티,오학동,408,2014-03-12,15,11,600,Y
여주시,,오학현진에버빌,오학동,100-5,1998-02-09,20,2,495,Y
여주시,,우찬셀레스,신지리,1184,2016-07-20,9,1,69,N
여주시,,월드타워,천송동,515-1,2017-10-20,15,1,119,N
여주시,,월송주택,월송동,82,1986-01-22,3,2,42,N
여주시,,유일연립,홍문동,428-3,1981-10-27,2,5,36,N
여주시,,을성아파트,가남읍,106-1,1986-11-25,3,2,65,N
여주시,,이안강변,현암동,195,2009-08-05,25,7,586,Y
여주시,,인창아파트,점봉동,114,1990-12-06,12,1,118,N
여주시,,일신연와,연양동,159-21,1993-06-18,4,2,48,N
여주시,,장미주택,교동,산4-33,1985-09-20,3,2,36,N
여주시,,정광휴레나,멱곡동,376-8,2008-10-30,15,4,225,Y
여주시,,중앙파크타운,천송동,597,2014-01-21,4,5,99,N
여주시,,중앙하이빌,천송동,210-11,2012-06-11,15,1,52,N
여주시,,토산주택,현암동,152-1,1983-08-27,3,3,36,N
여주시,,푸르지오,교동,115-9,2021-12-30,20,8,551,Y
여주시,,하나아파트,하동,121-1,1992-09-14,15,2,99,N
여주시,,하리현대,하동,123,1995-12-02,19,4,305,Y
여주시,,한강주택,하동,133-1,1986-12-29,3,4,72,N
여주시,,한성,월송동,127-9,2000-03-27,15,6,420,Y
여주시,,현대홈타운2차,창동,141,2021-07-01,6,1,32,N
여주시,,현암빌라,현암동,155-4,1991-07-19,3,2,45,N
여주시,,호반리젠시빌,교동,29618,2003-10-18,15,7,549,Y
여주시,,홍문삼한아파트,홍문동,135,1991-11-30,5,4,156,N
여주시,,홍문현대,홍문동,181,1996-10-02,23,6,673,Y
연천군,,가람채,전곡읍 은대리,530-9,2009-07-24,14,2,114,N
연천군,,강민,전곡읍 전곡리,449-18,1997-12-23,9,1,73,N
연천군,,내외주택,전곡읍 전곡리,425-1,1981-07-06,3,4,57,N
연천군,,대삼,전곡읍 전곡리,392-1,1991-06-19,5,1,40,N
연천군,,동원주택,전곡읍 전곡리,415-9,1986-12-24,3,5,78,N
연천군,,동화연립,전곡읍 전곡리,318-1,1983-10-12,2,3,30,N
연천군,,로하스,연천읍 현가리,498,2014-11-20,15,2,91,N
연천군,,방림,전곡읍 전곡리,324-43,1991-10-18,5,1,60,N
연천군,,백련주택,전곡읍 은대리,513-1,1988-10-11,3,3,54,N
연천군,,백산주택,전곡읍 전곡리,295-14,1992-05-28,3,1,36,N
연천군,,삼진주택,전곡읍 전곡리,326-1,1986-11-21,2,3,36,N
연천군,,샤인,전곡읍 전곡리,325-10,2009-09-10,9,1,53,N
연천군,,석미모닝파크,전곡읍 전곡리,685,2006-06-02,15,4,171,Y
연천군,,석미모닝파크(3차),전곡읍 전곡리,707,2020-07-02,20,3,257,Y
연천군,,아느칸 빌,청산면 백의리,18264,2006-02-06,5,6,146,N
연천군,,연천전곡1단지휴먼시아,전곡읍 전곡리,704,2009-09-23,10,13,428,N
연천군,,연천조흥,연천읍 옥산리,459-1,1996-06-24,13,2,213,Y
연천군,,영풍,전곡읍 전곡리,325-4,1991-09-11,6,1,78,N
연천군,,원철그린빌,연천읍 차탄리,756,2002-11-13,7,1,22,N
연천군,,유명,전곡읍 전곡리,318-7,1994-01-06,11,1,90,N
연천군,,은서,전곡읍 전곡리,324-8,1999-01-09,9,1,48,N
연천군,,전곡명정,전곡읍 전곡리,411-3,1995-11-06,15,3,165,Y
연천군,,전곡석미한아름,전곡읍 전곡리,330-3,2002-06-10,15,2,225,Y
연천군,,전곡예일세띠앙,전곡읍 전곡리,684,2006-04-10,20,5,359,Y
연천군,,전곡주택,전곡읍 전곡리,318-41,1986-01-07,3,2,24,N
연천군,,전일주택,전곡읍 전곡리,387-1,1986-01-07,3,3,69,N
연천군,,조흥,전곡읍 전곡리,263,1992-06-15,6,7,287,N
연천군,,진상,전곡읍 전곡리,267-6,1993-09-28,5,2,79,N
연천군,,청와,전곡읍 전곡리,324-26,1992-05-13,5,3,45,N
연천군,,초원주택,연천읍 현가리,31413,1986-11-07,3,4,99,N
연천군,,코아루더클래스,전곡읍 은대리,2502,2020-03-06,17,8,307,Y
연천군,,태양주택,연천읍 차탄리,628,1989-01-20,3,2,38,N
연천군,,태창,청산면 초성리,173-12,2003-06-30,5,2,40,N
연천군,,평화주택,전곡읍 은대리,539-27,1986-08-12,3,6,66,N
연천군,,풍진주택,연천읍 차탄리,625,1989-01-23,3,2,30,N
오산시,,(수청)삼익,수청동,44576,1992-11-05,15,2,220,Y
오산시,,21리버빌,은계동,117,2004-09-13,20,1,198,Y
오산시,,KS건영아느칸빌,원동,825,2004-12-10,20,4,211,Y
오산시,,LG아파트,청호동,13575,1992-04-16,5,5,160,N
오산시,,e편한세상 오산세교,지곶동,577,2018-03-30,25,23,2050,Y
오산시,,가수늘푸른오스카빌,가수동,398,2006-03-17,15,14,898,Y
오산시,,가수주공,가수동,113,1990-10-05,5,16,620,Y
오산시,,고현 I'PARK,고현동,270,2009-01-14,15,12,648,Y
오산시,,금성아파트,오산동,447-6,1986-12-15,6,3,108,N
오산시,,금암마을3단지(A-2BL),금암동,509,2010-05-20,20,14,1262,N
오산시,,금암마을4단지(A-5BL),금암동,513,2010-04-30,20,12,1071,N
오산시,,금암마을5단지(B-2BL),금암동,517,2009-10-14,18,14,849,Y
오산시,,금암마을7단지(A-6BL),금암동,522,2009-10-16,15,9,736,N
오산시,,금암마을데시앙6단지(C-3BL),금암동,515,2010-09-08,20,19,1060,Y
오산시,,대동다숲주상복합아파트,오산동,865-1,2006-04-12,15,1,169,Y
오산시,,"대우(1,2차)",수청동,534(514),1993-10-14,15,16,1144,Y
오산시,,대우(3차),궐동,44648,1997-10-14,15,2,296,Y
오산시,,대우푸르지오,원동,826-1,2005-09-20,15,12,839,Y
오산시,,대원,원동,30,2000-09-16,15,9,894,Y
오산시,,더샵오산센트럴,수청동,622,2020-07-24,25,7,596,Y
오산시,,동부(2차),갈곶동,220,2000-07-18,20,8,753,Y
오산시,,동부삼환,원동,807,1996-11-29,15,16,1168,Y
오산시,,두산동아,원동,805-2,1999-07-26,18,8,516,Y
오산시,,물향기마을꿈에그린13단지(C-4BL),수청동,581,2011-04-20,15,10,580,Y
오산시,,미소지움,원동,906,2017-07-11,22,3,192,Y
오산시,,삼미마을16단지(A-7BL),내삼미동,897,2013-12-12,20,10,822,N
오산시,,삼미마을19단지(B-7BL),수청동,625,2013-11-14,22,7,498,Y
오산시,,서동탄역더샵파크시티,외삼미동,650,2019-07-30,29,18,2400,Y
오산시,,세교신도시 호반베르디움,내삼미동,899,2017-01-09,25,10,855,Y
오산시,,세교쌍용예가엔에이치에프,내삼미동,898,2017-07-13,21,9,727,N
오산시,,세마 이편한세상,양산동,668-1,2010-02-02,22,30,1646,Y
오산시,,센트하임,궐동,681-1,2005-11-10,15,1,168,Y
오산시,,수청주공,수청동,11,1989-05-24,5,8,310,Y
오산시,,신동아(1차),서동,125-2,1995-08-26,16,3,498,Y
오산시,,신동아2차,서동,125-8,1999-11-15,20,11,844,Y
오산시,,신양,원동,214-3,1995-06-08,17,1,170,Y
오산시,,신현대,은계동,33239,1996-08-01,18,1,164,Y
오산시,,안국아파트,궐동,24563,1991-05-08,6,2,36,N
오산시,,양산늘푸른오스카빌,양산동,666,2004-03-13,18,7,600,Y
오산시,,오산 케이씨씨 스위첸,갈곶동,713,2010-04-30,21,7,408,Y
오산시,,오산누읍휴먼시아1단지,누읍동,621,2010-05-14,15,14,1179,N
오산시,,오산랜드마크1,궐동,609-2,2012-09-21,13,1,168,Y
오산시,,오산세교2 엘에이치12단지,가수동,214-3,2019-01-30,15,7,1136,N
오산시,,오산세교자이,내삼미동,895,2018-01-25,25,14,1110,Y
오산시,,오산세교주상1블록,세교동,587,2017-12-01,23,3,720,N
오산시,,오산세마효성백년가약,양산동,667-1,2010-02-01,22,6,392,Y
오산시,,오산센트럴푸르지오,오산동,44866,2018-10-22,25,10,920,Y
오산시,,오산시티자이1단지,부산동,800,2017-10-27,25,11,1099,Y
오산시,,오산시티자이2단지,부산동,801,2017-10-27,25,8,941,Y
오산시,,오산시티자이2차,부산동,815,2019-10-25,29,10,1090,Y
오산시,,오산원동한양수자인,원동,30-21,2019-06-07,25,4,495,Y
오산시,,오산자이,청호동,321,2007-08-14,20,14,1060,Y
오산시,,오산청학행복주택,청학동,271,2019-02-01,12,2,178,N
오산시,,오산청호1단지,청호동,340,2011-10-04,15,15,1275,N
오산시,,오산청호엘에이치2단지,청호동,341,2018-12-10,15,2,448,N
오산시,,우경싸이트빌,원동,768-1,2005-01-31,15,1,191,Y
오산시,,우남퍼스트빌,궐동,616-1,2004-12-13,25,10,1023,Y
오산시,,우림,갈곶동,251,1998-12-28,20,5,901,Y
오산시,,우미이노스빌,수청동,569,2004-11-19,20,10,990,Y
오산시,,우방힐타운,갈곶동,110-5,1999-08-14,20,5,386,Y
오산시,,운암대동,오산동,923-2,2000-05-30,21,10,660,Y
오산시,,운암주공1단지,부산동,778-1,2000-03-22,20,21,1755,Y
오산시,,운암주공2단지,오산동,920-2,2000-11-18,24,11,1036,Y
오산시,,운암주공3단지,부산동,779-1,2000-05-20,20,20,1651,Y
오산시,,운암주공4단지,오산동,922-4,2000-11-18,23,7,532,Y
오산시,,운암주공5단지,원동,815-1,1999-04-15,20,13,1186,Y
오산시,,운암주공6단지,원동,815-4,1999-04-15,18,5,571,N
오산시,,운암청구,원동,814-2,2001-07-26,21,5,374,Y
오산시,,운암현대,오산동,922-2,2000-04-14,24,6,530,Y
오산시,,원동 힐스테이트,원동,901,2009-07-20,19,6,433,Y
오산시,,원동e-편한세상 1단지,원동,888,2007-06-26,29,13,1008,Y
오산시,,원동e-편한세상 2단지,원동,900,2007-06-26,29,18,1360,Y
오산시,,원동주공,원동,299-8,1988-10-09,5,8,320,Y
오산시,,원영아파트,갈곶동,211,1999-04-09,15,1,99,N
오산시,,은계주공,은계동,70,1987-03-31,5,12,460,Y
오산시,,이림,누읍동,561-1,2000-11-17,20,3,650,Y
오산시,,잔다리마을1단지(B-1BL),세교동,622,2013-06-24,22,14,1023,Y
오산시,,잔다리마을2단지(A-1BL),세교동,624,2010-06-17,20,13,832,Y
오산시,,제일하이빌,궐동,616-2,2004-08-23,20,4,370,Y
오산시,,죽미마을10단지(A-4BL),금암동,485,2009-09-17,20,13,1167,N
오산시,,죽미마을12단지(B-4BL),금암동,499,2011-04-06,18,8,412,Y
오산시,,죽미마을8단지(A-3BL),금암동,483,2009-08-13,20,10,836,N
오산시,,죽미마을9단지(B-3BL),금암동,496,2011-07-01,20,12,772,Y
오산시,,죽미마을꿈에그린11단지(C-1BL),금암동,498,2011-04-28,25,3,297,Y
오산시,,청구,원동,805-1,1996-09-11,15,5,320,Y
오산시,,청호 엘리시아,청호동,333,2010-03-11,15,5,275,Y
오산시,,태영,원동,551,1996-11-08,20,5,489,Y
오산시,,피오레 아파트,갈곶동,715,2010-10-29,15,4,226,Y
오산시,,한라그린타운,누읍동,438,2000-06-08,20,10,784,Y
오산시,,한솔솔파크,갈곶동,704,2007-08-10,18,9,511,Y
오산시,,한주,원동,552-4,1992-04-16,15,4,299,Y
오산시,,현대1차아파트(현대아파트),은계동,29,1990-07-23,6,1,60,N
오산시,,화남,갈곶동,175,1998-12-16,17,4,328,Y
용인시,,가현마을 신안아파트,기흥구구갈동,344,2001-12-17,20,5,364,Y
용인시,,갈천마을 신일유토빌아파트,기흥구상하동,656,2004-12-08,19,11,510,Y
용인시,,갈현마을 현대홈타운,기흥구신갈동,159,2001-06-21,13,8,584,Y
용인시,,강남마을 3단지 주공아파트,기흥구구갈동,574,2004-11-30,7,5,138,N
용인시,,강남마을 8단지 주공아파트,기흥구상하동,636,2004-05-28,15,13,1176,N
용인시,,강남마을 계룡리슈빌,기흥구구갈동,604,2004-06-25,25,7,528,Y
용인시,,강남마을 자연앤(4단지),기흥구구갈동,600,2004-08-07,22,4,344,Y
용인시,,강남마을 자연앤(6단지),기흥구구갈동,603,2004-08-05,23,6,437,Y
용인시,,강남마을 코오롱 하늘채 수 아파트,기흥구구갈동,543,2004-10-29,7,4,70,N
용인시,,강남마을 코오롱하늘채아파트,기흥구구갈동,597,2004-09-24,25,6,530,Y
용인시,,강남마을 한라비발디,기흥구상하동,630,2004-05-25,25,8,890,Y
용인시,,강남마을 한라비발디 아델70,기흥구구갈동,544,2005-05-27,7,3,70,N
용인시,,강림아파트,처인구백암면,44869,1990-12-31,6,1,58,N
용인시,,경일,처인구이동읍,149-1,1987-08-24,3,2,72,N
용인시,,계수마을 용인수목원 우림필유,처인구포곡읍,672,2006-12-27,15,5,346,Y
용인시,,고현마을 고려에센스빌,기흥구신갈동,160,2003-07-31,4,5,72,N
용인시,,골드빌 아파트,처인구김량장동,254-51,2002-01-08,13,1,53,N
용인시,,골드클래스,처인구역북동,563-18,2017-09-29,29,6,623,Y
용인시,,공세 호수마을 상떼레이크뷰,기흥구공세동,692,2010-01-22,15,7,345,Y
용인시,,공신연립주택,처인구김량장동,201-3,1985-10-15,3,4,96,N
용인시,,광교경남아너스빌,수지구상현동,1115,2011-11-30,30,7,700,Y
용인시,,광교마을 45단지,수지구상현동,1113,2014-01-29,30,8,672,N
용인시,,광교마을 상록자이 아파트,수지구상현동,1134,2012-07-27,30,10,1035,Y
용인시,,광교마을 웅진스타클래스 1단지,수지구상현동,1107,2011-12-28,19,3,168,Y
용인시,,광교마을 웅진스타클래스 2단지,수지구상현동,1108,2011-12-28,19,3,220,Y
용인시,,광교산 자이아파트,수지구신봉동,796-1,2015-04-23,15,7,445,Y
용인시,,광교산 한양수자인 더킨포크,수지구신봉동,1024,2017-05-26,4,30,294,Y
용인시,,광교상현 꿈에그린,수지구성복동,1206,2018-02-28,20,8,639,Y
용인시,,광교상현 솔하임,수지구상현동,1219,2021-02-04,15,1,224,Y
용인시,,교동마을 구성자이3차,기흥구마북동,638,2010-03-29,15,7,309,Y
용인시,,교동마을 동양파라곤,기흥구마북동,641,2010-10-26,20,8,278,Y
용인시,,교동마을 마북 이-편한세상,기흥구마북동,636,2009-10-01,18,8,404,Y
용인시,,교동마을 마북2차 이편한세상,기흥구마북동,649,2010-11-30,15,3,110,N
용인시,,교동마을 신창아파트,기흥구마북동,143,1996-12-23,18,4,490,Y
용인시,,교동마을 쌍용아파트,기흥구마북동,621,2002-03-08,16,7,340,Y
용인시,,교동마을 엘지자이,기흥구마북동,617,2001-08-11,20,7,450,Y
용인시,,교동마을 정광아파트,기흥구마북동,204-5,1997-11-03,18,6,478,Y
용인시,,교동마을 현대필그린아파트,기흥구마북동,625,2002-01-02,18,10,486,Y
용인시,,교동마을 현대홈타운,기흥구마북동,630,2003-08-01,19,14,795,Y
용인시,,구갈 동부아파트,기흥구구갈동,384-1,1992-12-01,10,3,200,Y
용인시,,구갈 풍림아파트,기흥구구갈동,405-1,1996-07-27,19,1,180,Y
용인시,,구갈 한성1차아파트,기흥구구갈동,380,1992-11-18,6,12,570,Y
용인시,,구갈 한성2차아파트,기흥구구갈동,385-1,1993-07-05,6,7,384,Y
용인시,,구갈 한양아파트,기흥구구갈동,396,1993-12-24,15,10,624,Y
용인시,,구미마을 삼라마이다스빌,처인구남동,684,2004-01-02,12,3,159,Y
용인시,,구성 물푸레마을 휴먼시아 1단지,기흥구청덕동,513,2008-07-16,15,8,618,N
용인시,,구성 물푸레마을 휴먼시아 2단지,기흥구청덕동,506,2008-06-03,18,6,389,N
용인시,,구성 물푸레마을 휴먼시아 3단지,기흥구청덕동,488,2008-10-07,17,35,988,Y
용인시,,구성 물푸레마을 휴먼시아 5단지,기흥구청덕동,503,2008-06-03,20,11,712,N
용인시,,구성 물푸레마을 휴먼시아 6단지,기흥구청덕동,499,2009-07-27,20,6,367,Y
용인시,,구성 물푸레마을 휴먼시아 7단지,기흥구청덕동,565,2009-07-27,20,6,398,Y
용인시,,구성 물푸레마을 휴먼시아 9단지,기흥구청덕동,569,2008-09-11,20,13,948,N
용인시,,구성 우림아파트,기흥구마북동,352,1998-01-14,20,4,362,Y
용인시,,구성역 효성해링턴 플레이스,기흥구마북동,651,2016-11-23,15,6,296,Y
용인시,,금령마을 우남퍼스트빌,처인구삼가동,537,2003-11-28,17,7,451,Y
용인시,,금전마을 계룡리슈빌,처인구포곡읍,447,2006-04-05,15,8,441,Y
용인시,,금평마을 영화2차아파트,처인구고림동,1000,2003-12-23,15,6,428,Y
용인시,,금학마을 금호어울림아파트,처인구김량장동,526,2009-11-24,18,7,484,Y
용인시,,금화마을 대우현대아파트,기흥구상갈동,461,2001-06-22,15,12,664,Y
용인시,,금화마을 주공그린빌 6단지,기흥구상갈동,480,2001-09-07,5,3,228,Y
용인시,,금화마을 주공그린빌3단지,기흥구상갈동,481,2001-10-08,20,10,1070,Y
용인시,,금화마을 주공그린빌4단지,기흥구상갈동,463,2001-10-12,20,8,742,Y
용인시,,금화마을 주공그린빌5단지,기흥구상갈동,454,2001-10-16,20,10,681,Y
용인시,,금화마을주공그린빌,기흥구상갈동,479,2001-09-07,4,4,40,N
용인시,,기흥 더샵 프라임뷰,기흥구신갈동,733,2013-09-03,26,8,612,Y
